cik,feature_year,actual_label,predicted_score,risk_tier,scenario_score,company_name,sector,operating_margin,operating_cash_flow_to_assets,liabilities_to_assets,revenue_growth,outcome_year,scenario_tier,review_rank
0000275053,2021,0,0.08570835344810135,Routine Monitoring,0.09453632594675718,NATURES SUNSHINE PRODUCTS INC,Industrial / Manufacturing,0.0780708154313147,0.1336866583743442,0.3765152158965365,0.15285107929544,2022,Routine Monitoring,678
0000275880,2021,0,0.0847661754519747,Routine Monitoring,0.09350702847873339,PARSONS CORP,Technology / Software / Electronics,0.0361798102093793,0.0536615034430192,0.4943507337624708,-0.0658786826866203,2022,Routine Monitoring,687
0000277135,2021,0,0.024203457753955892,Routine Monitoring,0.0272657659138104,"W.W. GRAINGER, INC.",Consumer / Retail,0.118798955613577,0.1421419902912621,,0.1038399593116894,2022,Routine Monitoring,1355
0000277509,2021,0,0.06794593586040769,Routine Monitoring,0.07509464401097568,FEDERAL SIGNAL CORP /DE/,Industrial / Manufacturing,0.1077316188592153,0.0745187028768025,0.4261035063318937,0.0728687654757693,2022,Routine Monitoring,829
0000278166,2021,0,0.03255504588434436,Routine Monitoring,0.03663435618841996,CAVCO INDUSTRIES INC.,Industrial / Manufacturing,0.1244476565889729,0.1248722912763253,,0.4684865588316782,2022,Routine Monitoring,1212
0000310142,2021,0,0.06354946323231876,Routine Monitoring,0.07122659393805031,SENSIENT TECHNOLOGIES CORP,Industrial / Manufacturing,0.1231851298012554,0.0831959795885746,,0.036233456281189,2022,Routine Monitoring,867
0000310354,2021,0,0.050801150863258246,Routine Monitoring,0.05703200778753019,STANDEX INTERNATIONAL CORP/DE/,Technology / Software / Electronics,0.0901586633995294,0.0868634401796673,,0.0855153134227133,2022,Routine Monitoring,982
0000310764,2021,0,0.020873415559320596,Routine Monitoring,0.02319278092608883,STRYKER CORP,Industrial / Manufacturing,0.1510404489127893,0.0942219398804539,0.5704137911120095,0.1921120479409099,2022,Routine Monitoring,1410
0000313143,2021,0,0.0498982921365096,Routine Monitoring,0.05602494782981227,HAEMONETICS CORP,Industrial / Manufacturing,0.0813031868835557,0.0926277628951237,,0.1409973772578501,2022,Routine Monitoring,989
0000313616,2021,0,0.012389504858625121,Routine Monitoring,0.013978481889834147,DANAHER CORP /DE/,Industrial / Manufacturing,0.2534546565714868,0.1004760530871321,,0.3217106444085442,2022,Routine Monitoring,1552
0000313927,2021,0,0.025086277029695892,Routine Monitoring,0.027860437757680816,CHURCH & DWIGHT CO INC /DE/,Industrial / Manufacturing,0.2079150690738136,0.1242793722253485,0.5956731069843056,0.0601127497038278,2022,Routine Monitoring,1338
0000314203,2021,1,0.8466174339236655,High Review Priority,0.8608789008580516,MCEWEN MINING INC.,Energy / Capital-intensive,-0.4707743461670853,-0.0384949965831716,0.2577373553558545,0.3030089036062946,2022,High Review Priority,38
0000314808,2021,0,0.7728929084206418,High Review Priority,0.7928883709204716,VALARIS LTD,Energy / Capital-intensive,-0.014251497005988,-0.0100413919975471,,-0.4149383408071748,2022,High Review Priority,58
0000315374,2021,0,0.062455167140030264,Routine Monitoring,0.07000998394286025,HURCO COMPANIES INC,Industrial / Manufacturing,0.0435723548544824,0.0966404853800291,,0.3784160771741869,2022,Routine Monitoring,873
0000317540,2021,0,0.028409046427364956,Routine Monitoring,0.03153876786657264,"COCA-COLA CONSOLIDATED, INC.",Industrial / Manufacturing,0.0789490525667866,0.151427775375337,0.7934199566399754,0.1109082096603057,2022,Routine Monitoring,1280
0000318154,2021,0,0.011646429245770749,Routine Monitoring,0.01314137354305104,AMGEN INC,Industrial / Manufacturing,0.2940451903460487,0.151410120166762,,0.0218297671491503,2022,Routine Monitoring,1564
0000320121,2021,1,0.3007150826985517,Medium Review Priority,0.3238447004435031,TELOS CORP,Technology / Software / Electronics,-0.1710328214393255,0.0295106082956424,0.2675013511811152,0.347471334004013,2022,Medium Review Priority,229
0000320193,2021,0,0.0012286313301099732,Routine Monitoring,0.0013682018718451652,APPLE INC,Technology / Software / Electronics,0.2978237752756159,0.2964028694993191,0.8202574344305731,0.332593847330747,2022,Routine Monitoring,1687
0000350698,2021,0,0.011234225124435712,Routine Monitoring,0.012676937246022155,"AUTONATION, INC.",Consumer / Retail,0.0736263736263736,0.181996064224697,,0.2674840608141247,2022,Routine Monitoring,1568
0000350868,2021,1,0.3631108205807931,Medium Review Priority,0.38837421849667014,"ITERIS, INC.",Technology / Software / Electronics,-0.0501152936244123,-0.045267164096437,0.3918248498611363,0.14029606105619,2022,Medium Review Priority,187
0000351817,2021,0,0.010732024586749924,Routine Monitoring,0.010732024586749924,"SILVERBOW RESOURCES, INC.",Energy / Capital-intensive,0.6023919449901768,0.2632557776275422,,1.2955588377887772,2022,Routine Monitoring,1575
0000351834,2021,0,0.17477635018508314,Routine Monitoring,0.19086321452935795,SUNOPTA INC.,Consumer / Retail,0.0015493020142156,-0.0283822814682189,0.5588390703981756,0.0296637282964167,2022,Routine Monitoring,393
0000352541,2021,0,0.07912254121614937,Routine Monitoring,0.08850318531156404,ALLIANT ENERGY CORP,Energy / Capital-intensive,0.2166802943581357,0.0313695898237481,,0.0740632318501171,2022,Routine Monitoring,736
0000352825,2021,1,0.18220566109727845,Routine Monitoring,0.20219427094770812,FOSTER L B CO,Consumer / Retail,0.0087048790934932,-0.0023643077102701,,0.0325867341092174,2022,Routine Monitoring,369
0000354707,2021,0,0.09191891876949507,Routine Monitoring,0.10131569429809432,HAWAIIAN ELECTRIC INDUSTRIES INC,Energy / Capital-intensive,0.1354437427443859,0.0237427553953238,0.8467273817885097,0.1048944190869358,2022,Routine Monitoring,654
0000354950,2021,0,0.004541379588764381,Routine Monitoring,0.00505536821016659,"HOME DEPOT, INC.",Consumer / Retail,0.1524243005616676,0.230549835828371,1.0235961934442652,0.1441753084550754,2022,Routine Monitoring,1650
0000355811,2021,0,0.025641815722581247,Routine Monitoring,0.028592406957568973,GENTEX CORP,Industrial / Manufacturing,0.2367081192524572,0.1699207389883683,0.0907401241429373,0.0254595390023786,2022,Routine Monitoring,1328
0000355948,2021,0,0.27135591428705674,Routine Monitoring,0.2931740951416083,RICHARDSON ELECTRONICS LTD/DE,Consumer / Retail,0.0163165420460389,0.0053077134089937,0.2245124495224972,0.1349536235230728,2022,Medium Review Priority,256
0000700841,2021,0,0.11090337226674647,Routine Monitoring,0.12198021128539006,"RCM TECHNOLOGIES, INC.",Technology / Software / Electronics,0.0693366033108522,0.0125597100971833,0.6435375830450777,0.3554707497556661,2022,Routine Monitoring,570
0000700923,2021,0,0.056152838885239344,Routine Monitoring,0.06214350199382621,MYR GROUP INC.,Industrial / Manufacturing,0.0474564792143743,0.1224056544868752,0.536967528088685,0.1116391799917415,2022,Routine Monitoring,934
0000701288,2021,0,0.05275951328479705,Routine Monitoring,0.05871988192414332,ATRION CORP,Industrial / Manufacturing,0.2184244495754777,0.1451673251915708,0.0859375,0.1180153261377725,2022,Routine Monitoring,967
0000701985,2021,0,0.01921847467320949,Routine Monitoring,0.021664067752511337,"BATH & BODY WORKS, INC.",Consumer / Retail,0.2548845470692717,0.2475937603717225,,-0.3346838862159196,2022,Routine Monitoring,1439
0000703351,2021,0,0.027748569611126022,Routine Monitoring,0.031245055738022515,"BRINKER INTERNATIONAL, INC",Consumer / Retail,0.0597099886152555,0.1625126379181502,,0.0842293324671106,2022,Routine Monitoring,1295
0000703604,2021,0,0.14218256701470477,Routine Monitoring,0.15583594131670064,LAWSON PRODUCTS INC/NEW/DE/,Consumer / Retail,0.0286953628274519,0.0212721104635048,0.4807598465003884,0.1881219940214624,2022,Routine Monitoring,473
0000704532,2021,0,0.07662322341757187,Routine Monitoring,0.08460201568012773,ONTO INNOVATION INC.,Industrial / Manufacturing,0.1982598532892043,0.106242949958571,0.1356262800693169,0.4176184554785658,2022,Routine Monitoring,754
0000707388,2021,1,0.5972802516395365,High Review Priority,0.6060858108917345,"STAR EQUITY HOLDINGS, INC.",Industrial / Manufacturing,-0.1088129580795615,-0.0947804619996473,0.4747839887145124,,2022,High Review Priority,107
0000707549,2021,0,0.003864142367545535,Routine Monitoring,0.0043018132181530284,LAM RESEARCH CORP,Technology / Software / Electronics,0.3064390150518079,0.225782071553305,0.6207443774763796,0.4561009866262289,2022,Routine Monitoring,1658
0000708818,2021,0,0.08938351560749175,Routine Monitoring,0.09854922820030562,"NEXTGEN HEALTHCARE, INC.",Technology / Software / Electronics,0.0111645845560493,0.0853070224352131,0.3259590169419157,0.070990497844011,2022,Routine Monitoring,666
0000708821,2021,1,0.32016859581634893,Medium Review Priority,0.3440582993738095,PAR TECHNOLOGY CORP,Technology / Software / Electronics,-0.1904756854593532,-0.0598503179083689,0.432139201868155,0.3231736409306502,2022,Medium Review Priority,210
0000709283,2021,1,0.4560067302377574,High Review Priority,0.48646588375843997,QUANTUM CORP /DE/,Technology / Software / Electronics,-0.0371217749787434,-0.1672725469288566,1.6282788206412575,0.0665120031123418,2022,High Review Priority,144
0000711377,2021,0,0.07360057707152998,Routine Monitoring,0.08169485132418879,NEOGEN CORP,Industrial / Manufacturing,0.158325488463238,0.0881218267492001,0.086737333078314,0.1202597029916063,2022,Routine Monitoring,787
0000711404,2021,0,0.028199545819255083,Routine Monitoring,0.03130693102653784,"COOPER COMPANIES, INC.",Industrial / Manufacturing,0.173071000855432,0.0768878432678894,0.2773417168078949,0.202229626887161,2022,Routine Monitoring,1286
0000712034,2021,0,0.05014311098119503,Routine Monitoring,0.05553034784174427,ACCO BRANDS CORP,Industrial / Manufacturing,0.0745568557744531,0.0516287645974185,0.7202471452139877,0.2235983566940551,2022,Routine Monitoring,986
0000712515,2021,0,0.015847223701457892,Routine Monitoring,0.017618149264062705,ELECTRONIC ARTS INC.,Technology / Software / Electronics,0.1614933485910456,0.1376086956521739,0.447463768115942,0.2419612719843666,2022,Routine Monitoring,1500
0000713425,2021,0,0.16492938240009844,Routine Monitoring,0.18030793809917214,AMERICAN SOFTWARE INC,Technology / Software / Electronics,0.0391444061467758,0.1002274818381435,0.3091382220290476,-0.0351445447144613,2022,Routine Monitoring,416
0000715787,2021,0,0.07626263678828497,Routine Monitoring,0.08420730527448564,INTERFACE INC,Industrial / Manufacturing,0.0873018782103935,0.0651769059521509,0.7267801304756112,0.088044362989027,2022,Routine Monitoring,759
0000715957,2021,0,0.05381777088379879,Routine Monitoring,0.05957504145225699,"DOMINION ENERGY, INC",Energy / Capital-intensive,0.2161987969063305,0.0405361984134953,0.7096294808715734,-0.0146768275472762,2022,Routine Monitoring,951
0000716314,2021,0,0.2968762369268452,Medium Review Priority,0.3046027856322596,GRAHAM CORP,Technology / Software / Electronics,-0.092359177292491,-0.0120800692467241,0.4746939153251928,,2022,Medium Review Priority,234
0000717423,2021,0,0.07997283389510865,Routine Monitoring,0.08879635494126357,MURPHY OIL CORP,Energy / Capital-intensive,0.122401307191248,0.138007887479209,0.5807063408423533,0.1687251981227453,2022,Routine Monitoring,728
0000717605,2021,0,0.09141951206717906,Routine Monitoring,0.1007708992751593,HEXCEL CORP /DE/,Industrial / Manufacturing,0.0391031931758133,0.0538057742782152,0.4731148471305951,-0.1182774227902023,2022,Routine Monitoring,658
0000718877,2021,0,0.02621446340731534,Routine Monitoring,0.029109659211817393,"ACTIVISION BLIZZARD, INC.",Technology / Software / Electronics,0.3702146995342497,0.0963441890166028,0.2976133461047254,0.0886717783823893,2022,Routine Monitoring,1320
0000718937,2021,0,0.07423402315977524,Routine Monitoring,0.08198611724339532,STAAR SURGICAL CO,Industrial / Manufacturing,0.1446553160470686,0.1271393784451295,0.2522427684815113,0.4099596231493942,2022,Routine Monitoring,782
0000719413,2021,0,0.13269596491894523,Routine Monitoring,0.14559298307351276,HECLA MINING CO/DE/,Energy / Capital-intensive,0.1033099558746856,0.0807447794055133,0.3547413376096816,0.167082687140559,2022,Routine Monitoring,494
0000719733,2021,0,0.20438036097715512,Routine Monitoring,0.22245751580105083,KEY TRONIC CORP,Technology / Software / Electronics,0.0183652144407728,-0.0415978068017886,0.6581280434217872,0.153995728397259,2022,Routine Monitoring,322
0000719955,2021,0,0.0060236967229308274,Routine Monitoring,0.006704322560686174,WILLIAMS SONOMA INC,Consumer / Retail,0.1762220807922836,0.2964244793130434,0.640219689468655,0.2156429667520689,2022,Routine Monitoring,1637
0000721371,2021,0,0.03835485573460887,Routine Monitoring,0.04312851309716499,CARDINAL HEALTH INC,Consumer / Retail,0.0029052053647817,0.0546419814185769,,0.0624174415715201,2022,Routine Monitoring,1118
0000722313,2021,0,0.3282999629868669,Medium Review Priority,0.35248181673682427,NORTECH SYSTEMS INC,Technology / Software / Electronics,0.0197277021394831,-0.0676692850009688,0.6108121804713001,0.1062570841257948,2022,Medium Review Priority,203
0000723125,2021,0,0.003965094878436691,Routine Monitoring,0.004414149414196663,MICRON TECHNOLOGY INC,Technology / Software / Electronics,0.2267821692835228,0.2118642627742187,0.2534622508453839,0.292512246326102,2022,Routine Monitoring,1656
0000723254,2021,0,0.019725351963082095,Routine Monitoring,0.022233984068545706,CINTAS CORP,Industrial / Manufacturing,0.1946916532936874,0.165202044526148,,0.004406417957635,2022,Routine Monitoring,1430
0000723603,2021,0,0.09752105034252763,Routine Monitoring,0.10742277756595964,CULP INC,Industrial / Manufacturing,0.040290938208995,0.1003269805680119,0.3973934977578475,0.1700225634939844,2022,Routine Monitoring,627
0000724004,2021,0,0.08133977485442638,Routine Monitoring,0.08976195905550842,MESA LABORATORIES INC /CO/,Industrial / Manufacturing,0.0255079068001193,0.0554491361651415,0.4432877324281952,0.3762813860247729,2022,Routine Monitoring,716
0000728391,2021,0,0.09705403178497313,Routine Monitoring,0.10691395813952549,"IPALCO ENTERPRISES, INC.",Energy / Capital-intensive,0.1757691433892514,0.0429822547452968,0.8369423678571967,0.0540634227282637,2022,Routine Monitoring,633
0000728447,2021,0,0.038111988014106514,Routine Monitoring,0.04226414854696816,"EVO TRANSPORTATION & ENERGY SERVICES, INC.",Consumer / Retail,0.0634309827099099,0.1861295983053258,1.3324612295872391,0.3261236506378802,2022,Routine Monitoring,1122
0000729580,2021,0,0.13233454846135995,Routine Monitoring,0.14520232061237548,BEL FUSE INC /NJ,Technology / Software / Electronics,0.0575112144752288,0.0090495969490823,0.5921761623613352,0.1668695560693989,2022,Routine Monitoring,497
0000730255,2021,1,0.23943706970207843,Routine Monitoring,0.25960320636968776,CALAMP CORP.,Technology / Software / Electronics,-0.0455315222130956,-0.010771717728899,0.8074421384081455,-0.0413108782936416,2022,Routine Monitoring,282
0000730272,2021,0,0.030924079752852794,Routine Monitoring,0.034321085809388495,REPLIGEN CORP,Industrial / Manufacturing,0.2494265764301288,0.0504657061662498,0.2579286230989919,0.8307595697045815,2022,Routine Monitoring,1240
0000731802,2021,0,0.10282998405327361,Routine Monitoring,0.11467134356103344,ATMOS ENERGY CORP,Energy / Capital-intensive,0.2655908014403564,-0.0552944917914338,,0.2078427952984913,2022,Routine Monitoring,606
0000732834,2021,0,0.005206457056126717,Routine Monitoring,0.005478941372648867,"CONTINENTAL RESOURCES, INC",Energy / Capital-intensive,0.4304149550698177,0.2137500550666391,,1.2112446693756356,2022,Routine Monitoring,1643
0000733269,2021,0,0.20340111376519998,Routine Monitoring,0.2239330447041537,"LIVERAMP HOLDINGS, INC.",Technology / Software / Electronics,-0.1239707409530186,0.0585400708985886,,0.19328662426133,2022,Routine Monitoring,327
0000737758,2021,0,0.016680042158030418,Routine Monitoring,0.01880880882375678,TORO CO,Technology / Software / Electronics,0.1308925382060337,0.1891834176844428,,0.1718871436985209,2022,Routine Monitoring,1488
0000738214,2021,1,0.43589241844299653,High Review Priority,0.46615933929698083,"AEMETIS, INC",Industrial / Manufacturing,-0.0746641880829822,-0.1283769919978113,,0.2802176893758645,2022,High Review Priority,150
0000742112,2021,1,0.22359339768094721,Routine Monitoring,0.2455353441521756,INVACARE CORP,Industrial / Manufacturing,-0.0277767271051753,-0.0157322840013149,,0.0255886698899363,2022,Routine Monitoring,300
0000742278,2021,0,0.2046594844400174,Routine Monitoring,0.21482923427849376,RPC INC,Energy / Capital-intensive,0.0188350720116911,0.0552070016717474,0.2575000144614833,0.445639493098803,2022,Routine Monitoring,320
0000743238,2021,0,0.02244126262145658,Routine Monitoring,0.02493040472277593,"SHYFT GROUP, INC.",Industrial / Manufacturing,0.0847476083694968,0.1652477186307542,0.4041646292314459,0.4672065304383459,2022,Routine Monitoring,1378
0000746598,2021,0,0.03632321626441683,Routine Monitoring,0.040288659260621106,BRADY CORP,Industrial / Manufacturing,0.1460009539634034,0.1492753433844599,0.3010170160754153,0.0586322562029559,2022,Routine Monitoring,1150
0000746838,2021,0,0.06677148678603244,Routine Monitoring,0.0748067623087372,UNISYS CORP,Technology / Software / Electronics,0.0749610591900311,0.0547633808638148,,0.013867640527069,2022,Routine Monitoring,841
0000750004,2021,0,0.04255729476903783,Routine Monitoring,0.04717000551176374,SCIENTIFIC GAMES CORP,Technology / Software / Electronics,0.051091500232234,0.0868958518330584,1.2671571736648484,-0.2096182085168869,2022,Routine Monitoring,1065
0000751365,2021,0,0.1935683936208418,Routine Monitoring,0.21337363860213734,VIRCO MFG CORPORATION,Industrial / Manufacturing,-0.0018179063778215,-0.0031713393174898,,0.2096469125298603,2022,Routine Monitoring,342
0000751978,2021,0,0.07715393875321712,Routine Monitoring,0.08518289637367342,VICOR CORP,Technology / Software / Electronics,0.1547233445754165,0.1140893326767322,0.1116920401085487,0.2117096460940872,2022,Routine Monitoring,750
0000752714,2021,0,0.02508134194089916,Routine Monitoring,0.027854972516017103,MCGRATH RENTCORP,Technology / Software / Electronics,0.2146788514881661,0.1226516768321338,0.5413189583978204,0.0773359368723298,2022,Routine Monitoring,1339
0000755001,2021,0,0.10224497025874257,Routine Monitoring,0.11402752480872493,UNITIL CORP,Energy / Capital-intensive,0.1643777730826114,0.0699863662922807,,0.1306736741519349,2022,Routine Monitoring,607
0000763532,2021,0,0.08402786431629947,Routine Monitoring,0.09393075514019984,LSI INDUSTRIES INC,Technology / Software / Electronics,0.0254426320925693,0.0976532401741853,,0.0329037367701059,2022,Routine Monitoring,690
0000763744,2021,0,0.08156145253123055,Routine Monitoring,0.09000434115074982,LCI INDUSTRIES,Industrial / Manufacturing,0.0890760093965676,-0.0339324240730344,0.6676265946168206,0.5995820705923753,2022,Routine Monitoring,714
0000764065,2021,0,0.042159766541466755,Routine Monitoring,0.04366874732591682,CLEVELAND-CLIFFS INC.,Energy / Capital-intensive,0.1962433965955781,0.1467720685111989,0.6957048748353096,,2022,Routine Monitoring,1072
0000764180,2021,0,0.004295971195194634,Routine Monitoring,0.004782318184885248,"ALTRIA GROUP, INC.",Industrial / Manufacturing,0.4443931880213739,0.2126609822128887,1.0406345672140274,-0.0053531143654648,2022,Routine Monitoring,1655
0000764478,2021,0,0.015799715089461527,Routine Monitoring,0.017818167102330962,BEST BUY CO INC,Consumer / Retail,0.0587121578022062,0.1857861060329067,,0.0951927552790825,2022,Routine Monitoring,1502
0000764622,2021,0,0.06934199835477836,Routine Monitoring,0.07766086696620612,PINNACLE WEST CAPITAL CORP,Energy / Capital-intensive,0.2117100242255513,0.0390858211583739,,0.0604555584611241,2022,Routine Monitoring,817
0000766829,2021,0,0.1726964550535799,Routine Monitoring,0.19087161069283534,SJW GROUP,Energy / Capital-intensive,0.1937627900977189,0.0372351924682059,,0.0162260019910509,2022,Routine Monitoring,397
0000768835,2021,1,0.09716660594568435,Routine Monitoring,0.10843462321934515,BIG LOTS INC,Consumer / Retail,0.0389804056610384,0.0493377941273455,,-0.0078369966637554,2022,Routine Monitoring,632
0000768899,2021,0,0.09330417971390399,Routine Monitoring,0.10282653339628031,"TRUEBLUE, INC.",Technology / Software / Electronics,0.0314875355512596,0.0197827000094848,0.5227888187095563,0.1772471240711453,2022,Routine Monitoring,649
0000769397,2021,0,0.015318934024188328,Routine Monitoring,0.017277043294943856,"AUTODESK, INC.",Technology / Software / Electronics,0.1407988327557906,0.1779174606125389,,0.1572393414943014,2022,Routine Monitoring,1509
0000769520,2021,0,0.022340458494485287,Routine Monitoring,0.02517313413605941,MIDDLEBY CORP,Technology / Software / Electronics,0.1937964655997676,0.0663260750441992,,0.2934578517039841,2022,Routine Monitoring,1380
0000771497,2021,0,0.05122584908413659,Routine Monitoring,0.05672246567984874,ABM INDUSTRIES INC /DE/,Technology / Software / Electronics,0.0331214076999646,0.0708489247554213,0.6372571119426537,0.0402498496893579,2022,Routine Monitoring,979
0000772406,2021,0,0.044138487480612894,Routine Monitoring,0.04959485358827508,"CIRRUS LOGIC, INC.",Technology / Software / Electronics,0.2056391948177337,0.0587515305641895,,0.3010670230713612,2022,Routine Monitoring,1046
0000775158,2021,0,0.01999506477565026,Routine Monitoring,0.02253720981781388,OSHKOSH CORP,Industrial / Manufacturing,0.0703992348752148,0.177259272157409,,0.1284126706335315,2022,Routine Monitoring,1427
0000778164,2021,0,0.0712781929942182,Routine Monitoring,0.07874787257771823,"ALTO INGREDIENTS, INC.",Industrial / Manufacturing,0.0331734956436502,0.0553063905161943,0.2881495732576146,0.3465563313315265,2022,Routine Monitoring,801
0000779152,2021,0,0.014042776585234238,Routine Monitoring,0.015615254843026378,HENRY JACK & ASSOCIATES INC,Technology / Software / Electronics,0.2267735926858053,0.1978159848914199,0.4352723020209267,0.0360374693515341,2022,Routine Monitoring,1527
0000779544,2021,0,0.09307124050335268,Routine Monitoring,0.10257251048484795,ARK RESTAURANTS CORP,Consumer / Retail,0.0470690831879881,0.0576493648273124,0.6808505359269551,0.2383322377688046,2022,Routine Monitoring,651
0000780571,2021,0,0.11516728819830606,Routine Monitoring,0.12660935462536296,"ITRON, INC.",Industrial / Manufacturing,-0.0400182279523529,0.0646648202223252,0.5226151834538535,-0.0882407343501967,2022,Routine Monitoring,557
0000783325,2021,0,0.05441073282287534,Routine Monitoring,0.061055834329019384,"WEC ENERGY GROUP, INC.",Energy / Capital-intensive,0.2062169312169312,0.0521358862228605,,0.1483491445378848,2022,Routine Monitoring,944
0000784199,2021,0,0.15114990381596713,Routine Monitoring,0.16549825222330986,"ARTIVION, INC.",Industrial / Manufacturing,0.0271620554417807,-0.0032595592722797,0.6207966186328261,0.1801111255908729,2022,Routine Monitoring,445
0000784539,2021,0,0.1302419348549659,Routine Monitoring,0.14293974943102467,EACO CORP,Consumer / Retail,0.0534244963481564,0.0798840422158807,0.3919282511210762,0.0564585229416856,2022,Routine Monitoring,508
0000784977,2021,0,0.08103947810620864,Routine Monitoring,0.08943359564776952,PORTLAND GENERAL ELECTRIC CO /OR/,Energy / Capital-intensive,0.1577629382303839,0.0560353907731198,0.7148725510848957,0.1170163170163169,2022,Routine Monitoring,720
0000785557,2021,0,0.028047857017411897,Routine Monitoring,0.031139062813123942,DLH HOLDINGS CORP.,Technology / Software / Electronics,0.0699854527131909,0.2316021707156261,0.6672516102855404,0.1764419054903554,2022,Routine Monitoring,1290
0000785786,2021,0,0.08418005346319628,Routine Monitoring,0.09286659984478006,PLEXUS CORP,Technology / Software / Electronics,0.0523226665360588,0.0579135648868573,0.5823409059613882,-0.0063499994395931,2022,Routine Monitoring,689
0000785956,2021,0,0.07906940628559123,Routine Monitoring,0.08844435582263575,J&J SNACK FOODS CORP,Industrial / Manufacturing,0.0622220047720602,0.0904449131586615,,0.1198986730434681,2022,Routine Monitoring,737
0000787250,2021,0,0.13257961541654786,Routine Monitoring,0.14728438578262523,DPL INC,Energy / Capital-intensive,0.1268024379366731,0.0538263191822451,,0.0184708554125663,2022,Routine Monitoring,495
0000787253,2021,0,0.03819442636179265,Routine Monitoring,0.042355172769292744,NATURAL ALTERNATIVES INTERNATIONAL INC,Industrial / Manufacturing,0.0765852565538875,0.1729782758706695,0.3342007465850799,0.5017328981459672,2022,Routine Monitoring,1121
0000788329,2021,0,0.08149595091311786,Routine Monitoring,0.08993272302390683,JOHNSON OUTDOORS INC,Industrial / Manufacturing,0.1480514228012734,0.0864883944077225,0.3200150677678792,0.2649606451602047,2022,Routine Monitoring,715
0000788784,2021,0,0.14880050442519316,Routine Monitoring,0.1649622326067195,PUBLIC SERVICE ENTERPRISE GROUP INC,Energy / Capital-intensive,-0.0880477268051841,0.0354292944753974,,0.0123919608455691,2022,Routine Monitoring,455
0000788816,2021,0,0.06938101740545774,Routine Monitoring,0.0777041762413621,OGLETHORPE POWER CORP,Energy / Capital-intensive,0.1211199959124236,0.0356850494804045,,0.1649550165575652,2022,Routine Monitoring,815
0000788965,2021,0,0.14881423118301138,Routine Monitoring,0.16388019661012737,HALLADOR ENERGY CO,Energy / Capital-intensive,-0.0244038341960543,0.135527430928301,0.473882705237584,0.0096659124727369,2022,Routine Monitoring,454
0000789019,2021,0,0.0025489837093256424,Routine Monitoring,0.002838117943658258,MICROSOFT CORP,Technology / Software / Electronics,0.415948788729713,0.2299126068446487,0.5746047534446445,0.175317274411775,2022,Routine Monitoring,1677
0000789460,2021,0,0.028204543638985044,Routine Monitoring,0.02993608830338463,WORLD FUEL SERVICES CORP,Consumer / Retail,0.0045505313208028,0.0291464728056004,0.6774367259019924,0.5392739079392681,2022,Routine Monitoring,1285
0000789933,2021,0,0.01567544012251165,Routine Monitoring,0.017427508827885574,NACCO INDUSTRIES INC,Technology / Software / Electronics,0.2888254120492478,0.1476183904420172,0.3057923583454911,0.4937554503550516,2022,Routine Monitoring,1504
0000790051,2021,0,0.04470963402174692,Routine Monitoring,0.05023289437641991,CARLISLE COMPANIES INC,Industrial / Manufacturing,0.1179760098122778,0.0581912016338245,,0.1331150475831528,2022,Routine Monitoring,1039
0000792987,2021,0,0.14804064855167676,Routine Monitoring,0.1621502233181758,ASTEC INDUSTRIES INC,Technology / Software / Electronics,0.0201421800947867,0.008120267749369,0.281466037528805,0.0710659898477157,2022,Routine Monitoring,459
0000793306,2021,0,0.3343000772900326,Medium Review Priority,0.34809238084595573,BLUE DOLPHIN ENERGY CO,Energy / Capital-intensive,-0.022269131041819,-0.0913299853715182,1.356316638766985,0.7208397688919399,2022,Medium Review Priority,200
0000793952,2021,0,0.02404659376096953,Routine Monitoring,0.027089605909565925,"HARLEY-DAVIDSON, INC.",Industrial / Manufacturing,0.1543087467964742,0.0882903035049594,,0.3161844594126299,2022,Routine Monitoring,1356
0000794170,2021,0,0.026348071859328068,Routine Monitoring,0.0292575803911567,"TOLL BROTHERS, INC.",Industrial / Manufacturing,0.1161359584663246,0.1129436593472787,0.5371360348765151,0.2419870751049182,2022,Routine Monitoring,1315
0000794172,2021,0,0.03468435914807387,Routine Monitoring,0.03901972174031344,MERIDIAN BIOSCIENCE INC,Industrial / Manufacturing,0.2926554596471802,0.148680740546382,,0.2532020325860282,2022,Routine Monitoring,1179
0000794367,2021,0,0.01311263954214412,Routine Monitoring,0.014792970779938132,"MACY'S, INC.",Consumer / Retail,0.0960752248569092,0.1541785105173393,,0.4101233713824512,2022,Routine Monitoring,1542
0000794619,2021,0,0.06706147531932669,Routine Monitoring,0.07512883866769819,AMERICAN WOODMARK CORP,Industrial / Manufacturing,0.0640361831957771,0.0927355341903582,,0.0567649074459517,2022,Routine Monitoring,837
0000795212,2021,1,0.5712267182646992,High Review Priority,0.5973881695702374,KASPIEN HOLDINGS INC.,Consumer / Retail,-0.0669250520133877,-0.31134055953044,0.8439441326421319,-0.0924058227288515,2022,High Review Priority,116
0000795403,2021,0,0.04416580525910604,Routine Monitoring,0.049625373046133826,WATTS WATER TECHNOLOGIES INC,Industrial / Manufacturing,0.1324342250718549,0.0974347919810303,,0.1992575898183746,2022,Routine Monitoring,1045
0000796343,2021,0,0.0027218899419119372,Routine Monitoring,0.003030577544047343,ADOBE INC.,Technology / Software / Electronics,0.3675641431738993,0.2654087588561359,0.4568114239565361,0.2266863537457257,2022,Routine Monitoring,1674
